mc	mn	playthrough	keysig	timesig	act_dur	mc_offset	volta	numbering_offset	dont_count	barline	breaks	repeats	next
23	21	53	-2	3/4	3/4	0							24
24	22	54	-2	3/4	3/4	0							25
25	23	55	-2	3/4	3/4	0					line		26
26	24	56	-2	3/4	3/4	0							27
27	25	57	-2	3/4	3/4	0							28
28	26	58	-2	3/4	3/4	0							29
29	27	59	-2	3/4	3/4	0					line		30
30	28	60	-2	3/4	3/4	0							31
31	29	61	-2	3/4	3/4	0							32
32	30	62	-2	3/4	3/4	0							33
33	31	63	-2	3/4	3/4	0							34
34	32	64	-2	3/4	1/2	0					line	end	14, 35
35	32	64	-3	3/4	1/4	1/2			1				36
36	33	65	-3	3/4	3/4	0							37
37	34	66	-3	3/4	3/4	0							38
38	35	67	-3	3/4	3/4	0					line		39
39	36	68	-3	3/4	3/4	0							40
40	37	69	-3	3/4	3/4	0							41
41	38	70	-3	3/4	3/4	0					line		42
42	39	71	-3	3/4	3/4	0							43
43	40	72	-3	3/4	3/4	0							44
44	41	73	-3	3/4	3/4	0							45
45	42	74	-3	3/4	3/4	0					line		46
46	43	75	-3	3/4	3/4	0							47
47	44	76	-3	3/4	3/4	0							48
48	45	77	-3	3/4	3/4	0							49
49	46	78	-3	3/4	3/4	0					line		50
50	47	79	-3	3/4	3/4	0							51
51	48	80	-3	3/4	1/2	0						end	35, 52
35	32	80	-3	3/4	1/4	1/2			1				36
36	33	81	-3	3/4	3/4	0							37
37	34	82	-3	3/4	3/4	0							38
38	35	83	-3	3/4	3/4	0					line		39
39	36	84	-3	3/4	3/4	0							40
40	37	85	-3	3/4	3/4	0							41
41	38	86	-3	3/4	3/4	0					line		42
42	39	87	-3	3/4	3/4	0							43
43	40	88	-3	3/4	3/4	0							44
44	41	89	-3	3/4	3/4	0							45
45	42	90	-3	3/4	3/4	0					line		46
46	43	91	-3	3/4	3/4	0							47
47	44	92	-3	3/4	3/4	0							48
48	45	93	-3	3/4	3/4	0							49
49	46	94	-3	3/4	3/4	0					line		50
50	47	95	-3	3/4	3/4	0							51
51	48	96	-3	3/4	1/2	0						end	35, 52
52	48	96	-3	3/4	1/4	1/2			1			start	53
53	49	97	-3	3/4	3/4	0							54
54	50	98	-3	3/4	3/4	0					line		55
55	51	99	-3	3/4	3/4	0							56
56	52	100	-3	3/4	3/4	0							57
57	53	101	-3	3/4	3/4	0							58
58	54	102	-3	3/4	3/4	0					line		59
59	55	103	-3	3/4	3/4	0							60
60	56	104	-3	3/4	3/4	0							61
61	57	105	-3	3/4	3/4	0							62
62	58	106	-3	3/4	3/4	0					line		63
63	59	107	-3	3/4	3/4	0							64
64	60	108	-3	3/4	3/4	0							65
65	61	109	-3	3/4	3/4	0					line		66
66	62	110	-3	3/4	3/4	0							67
67	63	111	-3	3/4	3/4	0							68
68	64	112	-3	3/4	3/4	0					line		69
69	65	113	-3	3/4	3/4	0							70
70	66	114	-3	3/4	3/4	0							71
71	67	115	-3	3/4	3/4	0					line		72
72	68	116	-3	3/4	3/4	0							73
73	69	117	-3	3/4	3/4	0							74
74	70	118	-3	3/4	3/4	0							75
75	71	119	-3	3/4	3/4	0							76
76	72	120	-3	3/4	1/2	0					line	end	52, -1
52	48	120	-3	3/4	1/4	1/2			1			start	53
53	49	121	-3	3/4	3/4	0							54
54	50	122	-3	3/4	3/4	0					line		55
55	51	123	-3	3/4	3/4	0							56
56	52	124	-3	3/4	3/4	0							57
57	53	125	-3	3/4	3/4	0							58
58	54	126	-3	3/4	3/4	0					line		59
59	55	127	-3	3/4	3/4	0							60
60	56	128	-3	3/4	3/4	0							61
61	57	129	-3	3/4	3/4	0							62
62	58	130	-3	3/4	3/4	0					line		63
63	59	131	-3	3/4	3/4	0							64
64	60	132	-3	3/4	3/4	0							65
65	61	133	-3	3/4	3/4	0					line		66
66	62	134	-3	3/4	3/4	0							67
67	63	135	-3	3/4	3/4	0							68
68	64	136	-3	3/4	3/4	0					line		69
69	65	137	-3	3/4	3/4	0							70
70	66	138	-3	3/4	3/4	0							71
71	67	139	-3	3/4	3/4	0					line		72
72	68	140	-3	3/4	3/4	0							73
73	69	141	-3	3/4	3/4	0							74
74	70	142	-3	3/4	3/4	0							75
75	71	143	-3	3/4	3/4	0							76
76	72	144	-3	3/4	1/2	0					line	end	52, -1
