mc	mn	playthrough	keysig	timesig	act_dur	mc_offset	volta	numbering_offset	dont_count	barline	breaks	repeats	next
85	85	143	0	2/4	1/2	0							86
86	86	144	0	2/4	1/2	0							87
87	87	145	0	2/4	1/2	0							88
88	88	146	0	2/4	1/2	0							89
89	89	147	0	2/4	1/2	0							90
90	90	148	0	2/4	1/2	0							91
91	91	149	0	2/4	1/2	0							92
92	92	150	0	2/4	1/2	0							93
93	93	151	0	2/4	1/2	0							94
94	94	152	0	2/4	1/2	0							95
95	95	153	0	2/4	1/2	0							96
96	96	154	0	2/4	1/2	0							97
97	97	155	0	2/4	1/2	0							98
98	98	156	0	2/4	1/2	0							99
99	99	157	0	2/4	1/2	0							100
100	100	158	0	2/4	1/2	0							101
101	101	159	0	2/4	1/2	0							102
102	102	160	0	2/4	1/2	0							103
103	103	161	0	2/4	1/2	0							104
104	104	162	0	2/4	1/2	0							105
105	105	163	0	2/4	1/2	0							106
106	106	164	0	2/4	1/2	0							107
107	107	165	0	2/4	1/2	0							108
108	108	166	0	2/4	1/2	0							109
109	109	167	0	2/4	1/2	0							110
110	110	168	0	2/4	1/2	0							111
111	111	169	0	2/4	1/2	0							112
112	112	170	0	2/4	1/2	0							113
113	113	171	0	2/4	1/2	0							114
114	114	172	0	2/4	1/2	0							115
115	115	173	0	2/4	1/2	0							116
116	116	174	0	2/4	1/2	0							117
117	117	175	0	2/4	1/2	0							118
118	118	176	0	2/4	1/2	0							119
119	119	177	0	2/4	1/2	0							120
120	120	178	0	2/4	1/2	0							121
121	121	179	0	2/4	1/2	0							122
122	122	180	0	2/4	1/2	0							123
123	123	181	0	2/4	1/2	0							124
124	124	182	0	2/4	1/2	0							125
125	125	183	0	2/4	1/2	0							126
126	126	184	0	2/4	1/2	0							127
127	127	185	0	2/4	1/2	0							128
128	128	186	0	2/4	1/2	0							129
129	129	187	0	2/4	1/2	0							130
130	130	188	0	2/4	1/2	0							131
131	131	189	0	2/4	1/2	0							132
132	132	190	0	2/4	1/2	0							133
133	133	191	0	2/4	1/2	0							134
134	134	192	0	2/4	1/2	0							135
135	135	193	0	2/4	1/2	0							136
136	136	194	0	2/4	1/2	0							137
137	137	195	0	2/4	1/2	0							138
138	138	196	0	2/4	1/2	0							139
139	139	197	0	2/4	1/2	0							140
140	140	198	0	2/4	1/2	0							141
141	141	199	0	2/4	1/2	0							142
142	142	200	0	2/4	1/2	0							143
143	143	201	0	2/4	1/2	0							144
144	144	202	0	2/4	1/2	0							145
145	145	203	0	2/4	1/2	0							146
146	146	204	0	2/4	1/2	0							147
147	147	205	0	2/4	1/2	0							148
148	148	206	0	2/4	1/2	0							149
149	149	207	0	2/4	1/2	0							150
150	150	208	0	2/4	1/2	0				end-repeat		end	59, -1
59	59	209	0	2/4	1/2	0							60
60	60	210	0	2/4	1/2	0							61
61	61	211	0	2/4	1/2	0							62
62	62	212	0	2/4	1/2	0							63
63	63	213	0	2/4	1/2	0							64
64	64	214	0	2/4	1/2	0							65
65	65	215	0	2/4	1/2	0							66
66	66	216	0	2/4	1/2	0							67
67	67	217	0	2/4	1/2	0							68
68	68	218	0	2/4	1/2	0							69
69	69	219	0	2/4	1/2	0							70
70	70	220	0	2/4	1/2	0							71
71	71	221	0	2/4	1/2	0							72
72	72	222	0	2/4	1/2	0							73
73	73	223	0	2/4	1/2	0							74
74	74	224	0	2/4	1/2	0							75
75	75	225	0	2/4	1/2	0							76
76	76	226	0	2/4	1/2	0							77
77	77	227	0	2/4	1/2	0							78
78	78	228	0	2/4	1/2	0							79
79	79	229	0	2/4	1/2	0							80
80	80	230	0	2/4	1/2	0							81
81	81	231	0	2/4	1/2	0							82
82	82	232	0	2/4	1/2	0							83
83	83	233	0	2/4	1/2	0							84
84	84	234	0	2/4	1/2	0							85
85	85	235	0	2/4	1/2	0							86
86	86	236	0	2/4	1/2	0							87
87	87	237	0	2/4	1/2	0							88
88	88	238	0	2/4	1/2	0							89
89	89	239	0	2/4	1/2	0							90
90	90	240	0	2/4	1/2	0							91
91	91	241	0	2/4	1/2	0							92
92	92	242	0	2/4	1/2	0							93
93	93	243	0	2/4	1/2	0							94
94	94	244	0	2/4	1/2	0							95
95	95	245	0	2/4	1/2	0							96
96	96	246	0	2/4	1/2	0							97
97	97	247	0	2/4	1/2	0							98
98	98	248	0	2/4	1/2	0							99
99	99	249	0	2/4	1/2	0							100
100	100	250	0	2/4	1/2	0							101
101	101	251	0	2/4	1/2	0							102
102	102	252	0	2/4	1/2	0							103
103	103	253	0	2/4	1/2	0							104
104	104	254	0	2/4	1/2	0							105
105	105	255	0	2/4	1/2	0							106
106	106	256	0	2/4	1/2	0							107
107	107	257	0	2/4	1/2	0							108
108	108	258	0	2/4	1/2	0							109
109	109	259	0	2/4	1/2	0							110
110	110	260	0	2/4	1/2	0							111
111	111	261	0	2/4	1/2	0							112
112	112	262	0	2/4	1/2	0							113
113	113	263	0	2/4	1/2	0							114
114	114	264	0	2/4	1/2	0							115
115	115	265	0	2/4	1/2	0							116
116	116	266	0	2/4	1/2	0							117
117	117	267	0	2/4	1/2	0							118
118	118	268	0	2/4	1/2	0							119
119	119	269	0	2/4	1/2	0							120
120	120	270	0	2/4	1/2	0							121
121	121	271	0	2/4	1/2	0							122
122	122	272	0	2/4	1/2	0							123
123	123	273	0	2/4	1/2	0							124
124	124	274	0	2/4	1/2	0							125
125	125	275	0	2/4	1/2	0							126
126	126	276	0	2/4	1/2	0							127
127	127	277	0	2/4	1/2	0							128
128	128	278	0	2/4	1/2	0							129
129	129	279	0	2/4	1/2	0							130
130	130	280	0	2/4	1/2	0							131
131	131	281	0	2/4	1/2	0							132
132	132	282	0	2/4	1/2	0							133
133	133	283	0	2/4	1/2	0							134
134	134	284	0	2/4	1/2	0							135
135	135	285	0	2/4	1/2	0							136
136	136	286	0	2/4	1/2	0							137
137	137	287	0	2/4	1/2	0							138
138	138	288	0	2/4	1/2	0							139
139	139	289	0	2/4	1/2	0							140
140	140	290	0	2/4	1/2	0							141
141	141	291	0	2/4	1/2	0							142
142	142	292	0	2/4	1/2	0							143
143	143	293	0	2/4	1/2	0							144
144	144	294	0	2/4	1/2	0							145
145	145	295	0	2/4	1/2	0							146
146	146	296	0	2/4	1/2	0							147
147	147	297	0	2/4	1/2	0							148
148	148	298	0	2/4	1/2	0							149
149	149	299	0	2/4	1/2	0							150
150	150	300	0	2/4	1/2	0				end-repeat		end	59, -1
