mc	mn	playthrough	keysig	timesig	act_dur	mc_offset	volta	numbering_offset	dont_count	barline	breaks	repeats	next
108	108	182	-3	4/4	1	0							109
109	109	183	-3	4/4	1	0							110
110	110	184	-3	4/4	1	0							111
111	111	185	-3	4/4	1	0							112
112	112	186	-3	4/4	1	0							113
113	113	187	-3	4/4	1	0							114
114	114	188	-3	4/4	1	0							115
115	115	189	-3	4/4	1	0							116
116	116	190	-3	4/4	1	0							117
117	117	191	-3	4/4	1	0							118
118	118	192	-3	4/4	1	0							119
119	119	193	-3	4/4	1	0							120
120	120	194	-3	4/4	1	0							121
121	121	195	-3	4/4	1	0							122
122	122	196	-3	4/4	1	0							123
123	123	197	-3	4/4	1	0							124
124	124	198	-3	4/4	1	0							125
125	125	199	-3	4/4	1	0							126
126	126	200	-3	4/4	1	0							127
127	127	201	-3	4/4	1	0							128
128	128	202	-3	4/4	1	0							129
129	129	203	-3	4/4	1	0							130
130	130	204	-3	4/4	1	0							131
131	131	205	-3	4/4	1	0							132
132	132	206	-3	4/4	1	0							133
133	133	207	-3	4/4	1	0							134
134	134	208	-3	4/4	1	0							135
135	135	209	-3	4/4	1	0							136
136	136	210	-3	4/4	1	0							137
137	137	211	-3	4/4	1	0							138
138	138	212	-3	4/4	1	0							139
139	139	213	-3	4/4	1	0							140
140	140	214	-3	4/4	1	0							141
141	141	215	-3	4/4	1	0							142
142	142	216	-3	4/4	1	0							143
143	143	217	-3	4/4	1	0							144
144	144	218	-3	4/4	1	0							145
145	145	219	-3	4/4	1	0							146
146	146	220	-3	4/4	1	0							147
147	147	221	-3	4/4	1	0							148
148	148	222	-3	4/4	1	0							149
149	149	223	-3	4/4	1	0							150
150	150	224	-3	4/4	1	0							151
151	151	225	-3	4/4	1	0							152
152	152	226	-3	4/4	1	0							153
153	153	227	-3	4/4	1	0							154
154	154	228	-3	4/4	1	0							155
155	155	229	-3	4/4	1	0							156
156	156	230	-3	4/4	1	0							157
157	157	231	-3	4/4	1	0							158
158	158	232	-3	4/4	1	0							159
159	159	233	-3	4/4	1	0							160
160	160	234	-3	4/4	1	0							161
161	161	235	-3	4/4	1	0							162
162	162	236	-3	4/4	1	0							163
163	163	237	-3	4/4	1	0							164
164	164	238	-3	4/4	1	0							165
165	165	239	-3	4/4	1	0							166
166	166	240	-3	4/4	1	0							167
167	167	241	-3	4/4	1	0						end	75, 168
75	75	242	-3	4/4	1	0						start	76
76	76	243	-3	4/4	1	0							77
77	77	244	-3	4/4	1	0							78
78	78	245	-3	4/4	1	0							79
79	79	246	-3	4/4	1	0							80
80	80	247	-3	4/4	1	0							81
81	81	248	-3	4/4	1	0							82
82	82	249	-3	4/4	1	0							83
83	83	250	-3	4/4	1	0							84
84	84	251	-3	4/4	1	0							85
85	85	252	-3	4/4	1	0							86
86	86	253	-3	4/4	1	0							87
87	87	254	-3	4/4	1	0							88
88	88	255	-3	4/4	1	0							89
89	89	256	-3	4/4	1	0							90
90	90	257	-3	4/4	1	0							91
91	91	258	-3	4/4	1	0							92
92	92	259	-3	4/4	1	0							93
93	93	260	-3	4/4	1	0							94
94	94	261	-3	4/4	1	0							95
95	95	262	-3	4/4	1	0							96
96	96	263	-3	4/4	1	0							97
97	97	264	-3	4/4	1	0							98
98	98	265	-3	4/4	1	0							99
99	99	266	-3	4/4	1	0							100
100	100	267	-3	4/4	1	0							101
101	101	268	-3	4/4	1	0							102
102	102	269	-3	4/4	1	0							103
103	103	270	-3	4/4	1	0							104
104	104	271	-3	4/4	1	0							105
105	105	272	-3	4/4	1	0							106
106	106	273	-3	4/4	1	0							107
107	107	274	-3	4/4	1	0							108
108	108	275	-3	4/4	1	0							109
109	109	276	-3	4/4	1	0							110
110	110	277	-3	4/4	1	0							111
111	111	278	-3	4/4	1	0							112
112	112	279	-3	4/4	1	0							113
113	113	280	-3	4/4	1	0							114
114	114	281	-3	4/4	1	0							115
115	115	282	-3	4/4	1	0							116
116	116	283	-3	4/4	1	0							117
117	117	284	-3	4/4	1	0							118
118	118	285	-3	4/4	1	0							119
119	119	286	-3	4/4	1	0							120
120	120	287	-3	4/4	1	0							121
121	121	288	-3	4/4	1	0							122
122	122	289	-3	4/4	1	0							123
123	123	290	-3	4/4	1	0							124
124	124	291	-3	4/4	1	0							125
125	125	292	-3	4/4	1	0							126
126	126	293	-3	4/4	1	0							127
127	127	294	-3	4/4	1	0							128
128	128	295	-3	4/4	1	0							129
129	129	296	-3	4/4	1	0							130
130	130	297	-3	4/4	1	0							131
131	131	298	-3	4/4	1	0							132
132	132	299	-3	4/4	1	0							133
133	133	300	-3	4/4	1	0							134
134	134	301	-3	4/4	1	0							135
135	135	302	-3	4/4	1	0							136
136	136	303	-3	4/4	1	0							137
137	137	304	-3	4/4	1	0							138
138	138	305	-3	4/4	1	0							139
139	139	306	-3	4/4	1	0							140
140	140	307	-3	4/4	1	0							141
141	141	308	-3	4/4	1	0							142
142	142	309	-3	4/4	1	0							143
143	143	310	-3	4/4	1	0							144
144	144	311	-3	4/4	1	0							145
145	145	312	-3	4/4	1	0							146
146	146	313	-3	4/4	1	0							147
147	147	314	-3	4/4	1	0							148
148	148	315	-3	4/4	1	0							149
149	149	316	-3	4/4	1	0							150
150	150	317	-3	4/4	1	0							151
151	151	318	-3	4/4	1	0							152
152	152	319	-3	4/4	1	0							153
153	153	320	-3	4/4	1	0							154
154	154	321	-3	4/4	1	0							155
155	155	322	-3	4/4	1	0							156
156	156	323	-3	4/4	1	0							157
157	157	324	-3	4/4	1	0							158
158	158	325	-3	4/4	1	0							159
159	159	326	-3	4/4	1	0							160
160	160	327	-3	4/4	1	0							161
161	161	328	-3	4/4	1	0							162
162	162	329	-3	4/4	1	0							163
163	163	330	-3	4/4	1	0							164
164	164	331	-3	4/4	1	0							165
165	165	332	-3	4/4	1	0							166
166	166	333	-3	4/4	1	0							167
167	167	334	-3	4/4	1	0						end	75, 168
168	168	335	-3	4/4	1	0							169
169	169	336	-3	4/4	1	0							170
170	170	337	-3	4/4	1	0							171
171	171	338	-3	4/4	1	0							172
172	172	339	-3	4/4	1	0							173
173	173	340	-3	4/4	1	0							174
174	174	341	-3	4/4	1	0							175
175	175	342	-3	4/4	1	0							176
176	176	343	-3	4/4	1	0							177
177	177	344	-3	4/4	1	0							178
178	178	345	-3	4/4	1	0							179
179	179	346	-3	4/4	1	0							180
180	180	347	-3	4/4	1	0							181
181	181	348	-3	4/4	1	0							182
182	182	349	-3	4/4	1	0							183
183	183	350	-3	4/4	1	0							184
184	184	351	-3	4/4	1	0							185
185	185	352	-3	4/4	1	0				end		lastMeasure	-1
