mc	mn	playthrough	keysig	timesig	act_dur	mc_offset	volta	numbering_offset	dont_count	barline	breaks	repeats	next
38	38	87	0	4/4	1	0							39
39	39	88	0	4/4	1	0							40
40	40	89	0	4/4	1	0							41
41	41	90	0	4/4	1	0							42
42	42	91	0	4/4	1	0							43
43	43	92	0	4/4	1	0							44
44	44	93	0	4/4	1	0							45
45	45	94	0	4/4	1	0							46
46	46	95	0	4/4	1	0							47
47	47	96	0	4/4	1	0							48
48	48	97	0	4/4	1	0							49
49	49	98	0	4/4	1	0						end	1, 50
50	50	99	0	4/4	1	0						start	51
51	51	100	0	4/4	1	0							52
52	52	101	0	4/4	1	0							53
53	53	102	0	4/4	1	0							54
54	54	103	0	4/4	1	0							55
55	55	104	0	4/4	1	0							56
56	56	105	0	4/4	1	0							57
57	57	106	0	4/4	1	0							58
58	58	107	0	4/4	1	0							59
59	59	108	0	4/4	1	0							60
60	60	109	0	4/4	1	0							61
61	61	110	0	4/4	1	0							62
62	62	111	0	4/4	1	0							63
63	63	112	0	4/4	1	0							64
64	64	113	0	4/4	1	0							65
65	65	114	0	4/4	1	0							66
66	66	115	0	4/4	1	0							67
67	67	116	0	4/4	1	0							68
68	68	117	0	4/4	1	0							69
69	69	118	0	4/4	1	0							70
70	70	119	0	4/4	1	0							71
71	71	120	0	4/4	1	0							72
72	72	121	0	4/4	1	0							73
73	73	122	0	4/4	1	0							74
74	74	123	0	4/4	1	0							75
75	75	124	0	4/4	1	0							76
76	76	125	0	4/4	1	0							77
77	77	126	0	4/4	1	0							78
78	78	127	0	4/4	1	0							79
79	79	128	0	4/4	1	0							80
80	80	129	0	4/4	1	0							81
81	81	130	0	4/4	1	0							82
82	82	131	0	4/4	1	0							83
83	83	132	0	4/4	1	0							84
84	84	133	0	4/4	1	0							85
85	85	134	0	4/4	1	0							86
86	86	135	0	4/4	1	0							87
87	87	136	0	4/4	1	0							88
88	88	137	0	4/4	1	0							89
89	89	138	0	4/4	1	0							90
90	90	139	0	4/4	1	0							91
91	91	140	0	4/4	1	0							92
92	92	141	0	4/4	1	0							93
93	93	142	0	4/4	1	0							94
94	94	143	0	4/4	1	0							95
95	95	144	0	4/4	1	0							96
96	96	145	0	4/4	1	0							97
97	97	146	0	4/4	1	0							98
98	98	147	0	4/4	1	0							99
99	99	148	0	4/4	1	0							100
100	100	149	0	4/4	1	0							101
101	101	150	0	4/4	1	0							102
102	102	151	0	4/4	1	0							103
103	103	152	0	4/4	1	0							104
104	104	153	0	4/4	1	0							105
105	105	154	0	4/4	1	0							106
106	106	155	0	4/4	1	0							107
107	107	156	0	4/4	1	0							108
108	108	157	0	4/4	1	0							109
109	109	158	0	4/4	1	0							110
110	110	159	0	4/4	1	0							111
111	111	160	0	4/4	1	0							112
112	112	161	0	4/4	1	0							113
113	113	162	0	4/4	1	0							114
114	114	163	0	4/4	1	0							115
115	115	164	0	4/4	1	0							116
116	116	165	0	4/4	1	0							117
117	117	166	0	4/4	1	0							118
118	118	167	0	4/4	1	0							119
119	119	168	0	4/4	1	0							120
120	120	169	0	4/4	1	0							121
121	121	170	0	4/4	1	0							122
122	122	171	0	4/4	1	0							123
123	123	172	0	4/4	1	0							124
124	124	173	0	4/4	1	0							125
125	125	174	0	4/4	1	0							126
126	126	175	0	4/4	1	0							127
127	127	176	0	4/4	1	0							128
128	128	177	0	4/4	1	0							129
129	129	178	0	4/4	1	0							130
130	130	179	0	4/4	1	0							131
131	131	180	0	4/4	1	0							132
132	132	181	0	4/4	1	0							133
133	133	182	0	4/4	1	0						end	50, -1
50	50	183	0	4/4	1	0						start	51
51	51	184	0	4/4	1	0							52
52	52	185	0	4/4	1	0							53
53	53	186	0	4/4	1	0							54
54	54	187	0	4/4	1	0							55
55	55	188	0	4/4	1	0							56
56	56	189	0	4/4	1	0							57
57	57	190	0	4/4	1	0							58
58	58	191	0	4/4	1	0							59
59	59	192	0	4/4	1	0							60
60	60	193	0	4/4	1	0							61
61	61	194	0	4/4	1	0							62
62	62	195	0	4/4	1	0							63
63	63	196	0	4/4	1	0							64
64	64	197	0	4/4	1	0							65
65	65	198	0	4/4	1	0							66
66	66	199	0	4/4	1	0							67
67	67	200	0	4/4	1	0							68
68	68	201	0	4/4	1	0							69
69	69	202	0	4/4	1	0							70
70	70	203	0	4/4	1	0							71
71	71	204	0	4/4	1	0							72
72	72	205	0	4/4	1	0							73
73	73	206	0	4/4	1	0							74
74	74	207	0	4/4	1	0							75
75	75	208	0	4/4	1	0							76
76	76	209	0	4/4	1	0							77
77	77	210	0	4/4	1	0							78
78	78	211	0	4/4	1	0							79
79	79	212	0	4/4	1	0							80
80	80	213	0	4/4	1	0							81
81	81	214	0	4/4	1	0							82
82	82	215	0	4/4	1	0							83
83	83	216	0	4/4	1	0							84
84	84	217	0	4/4	1	0							85
85	85	218	0	4/4	1	0							86
86	86	219	0	4/4	1	0							87
87	87	220	0	4/4	1	0							88
88	88	221	0	4/4	1	0							89
89	89	222	0	4/4	1	0							90
90	90	223	0	4/4	1	0							91
91	91	224	0	4/4	1	0							92
92	92	225	0	4/4	1	0							93
93	93	226	0	4/4	1	0							94
94	94	227	0	4/4	1	0							95
95	95	228	0	4/4	1	0							96
96	96	229	0	4/4	1	0							97
97	97	230	0	4/4	1	0							98
98	98	231	0	4/4	1	0							99
99	99	232	0	4/4	1	0							100
100	100	233	0	4/4	1	0							101
101	101	234	0	4/4	1	0							102
102	102	235	0	4/4	1	0							103
103	103	236	0	4/4	1	0							104
104	104	237	0	4/4	1	0							105
105	105	238	0	4/4	1	0							106
106	106	239	0	4/4	1	0							107
107	107	240	0	4/4	1	0							108
108	108	241	0	4/4	1	0							109
109	109	242	0	4/4	1	0							110
110	110	243	0	4/4	1	0							111
111	111	244	0	4/4	1	0							112
112	112	245	0	4/4	1	0							113
113	113	246	0	4/4	1	0							114
114	114	247	0	4/4	1	0							115
115	115	248	0	4/4	1	0							116
116	116	249	0	4/4	1	0							117
117	117	250	0	4/4	1	0							118
118	118	251	0	4/4	1	0							119
119	119	252	0	4/4	1	0							120
120	120	253	0	4/4	1	0							121
121	121	254	0	4/4	1	0							122
122	122	255	0	4/4	1	0							123
123	123	256	0	4/4	1	0							124
124	124	257	0	4/4	1	0							125
125	125	258	0	4/4	1	0							126
126	126	259	0	4/4	1	0							127
127	127	260	0	4/4	1	0							128
128	128	261	0	4/4	1	0							129
129	129	262	0	4/4	1	0							130
130	130	263	0	4/4	1	0							131
131	131	264	0	4/4	1	0							132
132	132	265	0	4/4	1	0							133
133	133	266	0	4/4	1	0						end	50, -1
