mc	mn	playthrough	keysig	timesig	act_dur	mc_offset	volta	numbering_offset	dont_count	barline	breaks	repeats	next
29	29	75	-3	3/8	3/8	0							30
30	30	76	-3	3/8	3/8	0							31
31	31	77	-3	3/8	3/8	0							32
32	32	78	-3	3/8	3/8	0							33
33	33	79	-3	3/8	3/8	0							34
34	34	80	-3	3/8	3/8	0							35
35	35	81	-3	3/8	3/8	0							36
36	36	82	-3	3/8	3/8	0							37
37	37	83	-3	3/8	3/8	0							38
38	38	84	-3	3/8	3/8	0							39
39	39	85	-3	3/8	3/8	0							40
40	40	86	-3	3/8	3/8	0							41
41	41	87	-3	3/8	3/8	0							42
42	42	88	-3	3/8	3/8	0							43
43	43	89	-3	3/8	3/8	0							44
44	44	90	-3	3/8	3/8	0							45
45	45	91	-3	3/8	3/8	0							46
46	46	92	-3	3/8	3/8	0						end	1, 47
47	47	93	-3	3/8	3/8	0						start	48
48	48	94	-3	3/8	3/8	0							49
49	49	95	-3	3/8	3/8	0							50
50	50	96	-3	3/8	3/8	0							51
51	51	97	-3	3/8	3/8	0							52
52	52	98	-3	3/8	3/8	0							53
53	53	99	-3	3/8	3/8	0							54
54	54	100	-3	3/8	3/8	0							55
55	55	101	-3	3/8	3/8	0							56
56	56	102	-3	3/8	3/8	0							57
57	57	103	-3	3/8	3/8	0							58
58	58	104	-3	3/8	3/8	0							59
59	59	105	-3	3/8	3/8	0							60
60	60	106	-3	3/8	3/8	0							61
61	61	107	-3	3/8	3/8	0							62
62	62	108	-3	3/8	3/8	0							63
63	63	109	-3	3/8	3/8	0							64
64	64	110	-3	3/8	3/8	0							65
65	65	111	-3	3/8	3/8	0							66
66	66	112	-3	3/8	3/8	0							67
67	67	113	-3	3/8	3/8	0							68
68	68	114	-3	3/8	3/8	0							69
69	69	115	-3	3/8	3/8	0							70
70	70	116	-3	3/8	3/8	0							71
71	71	117	-3	3/8	3/8	0							72
72	72	118	-3	3/8	3/8	0							73
73	73	119	-3	3/8	3/8	0							74
74	74	120	-3	3/8	3/8	0							75
75	75	121	-3	3/8	3/8	0							76
76	76	122	-3	3/8	3/8	0							77
77	77	123	-3	3/8	3/8	0							78
78	78	124	-3	3/8	3/8	0							79
79	79	125	-3	3/8	3/8	0							80
80	80	126	-3	3/8	3/8	0							81
81	81	127	-3	3/8	3/8	0							82
82	82	128	-3	3/8	3/8	0							83
83	83	129	-3	3/8	3/8	0							84
84	84	130	-3	3/8	3/8	0							85
85	85	131	-3	3/8	3/8	0							86
86	86	132	-3	3/8	3/8	0							87
87	87	133	-3	3/8	3/8	0							88
88	88	134	-3	3/8	3/8	0							89
89	89	135	-3	3/8	3/8	0							90
90	90	136	-3	3/8	3/8	0							91
91	91	137	-3	3/8	3/8	0							92
92	92	138	-3	3/8	3/8	0							93
93	93	139	-3	3/8	3/8	0							94
94	94	140	-3	3/8	3/8	0							95
95	95	141	-3	3/8	3/8	0							96
96	96	142	-3	3/8	3/8	0							97
97	97	143	-3	3/8	3/8	0							98
98	98	144	-3	3/8	3/8	0							99
99	99	145	-3	3/8	3/8	0							100
100	100	146	-3	3/8	3/8	0							101
101	101	147	-3	3/8	3/8	0							102
102	102	148	-3	3/8	3/8	0							103
103	103	149	-3	3/8	3/8	0							104
104	104	150	-3	3/8	3/8	0							105
105	105	151	-3	3/8	3/8	0							106
106	106	152	-3	3/8	3/8	0						end	47, -1
47	47	153	-3	3/8	3/8	0						start	48
48	48	154	-3	3/8	3/8	0							49
49	49	155	-3	3/8	3/8	0							50
50	50	156	-3	3/8	3/8	0							51
51	51	157	-3	3/8	3/8	0							52
52	52	158	-3	3/8	3/8	0							53
53	53	159	-3	3/8	3/8	0							54
54	54	160	-3	3/8	3/8	0							55
55	55	161	-3	3/8	3/8	0							56
56	56	162	-3	3/8	3/8	0							57
57	57	163	-3	3/8	3/8	0							58
58	58	164	-3	3/8	3/8	0							59
59	59	165	-3	3/8	3/8	0							60
60	60	166	-3	3/8	3/8	0							61
61	61	167	-3	3/8	3/8	0							62
62	62	168	-3	3/8	3/8	0							63
63	63	169	-3	3/8	3/8	0							64
64	64	170	-3	3/8	3/8	0							65
65	65	171	-3	3/8	3/8	0							66
66	66	172	-3	3/8	3/8	0							67
67	67	173	-3	3/8	3/8	0							68
68	68	174	-3	3/8	3/8	0							69
69	69	175	-3	3/8	3/8	0							70
70	70	176	-3	3/8	3/8	0							71
71	71	177	-3	3/8	3/8	0							72
72	72	178	-3	3/8	3/8	0							73
73	73	179	-3	3/8	3/8	0							74
74	74	180	-3	3/8	3/8	0							75
75	75	181	-3	3/8	3/8	0							76
76	76	182	-3	3/8	3/8	0							77
77	77	183	-3	3/8	3/8	0							78
78	78	184	-3	3/8	3/8	0							79
79	79	185	-3	3/8	3/8	0							80
80	80	186	-3	3/8	3/8	0							81
81	81	187	-3	3/8	3/8	0							82
82	82	188	-3	3/8	3/8	0							83
83	83	189	-3	3/8	3/8	0							84
84	84	190	-3	3/8	3/8	0							85
85	85	191	-3	3/8	3/8	0							86
86	86	192	-3	3/8	3/8	0							87
87	87	193	-3	3/8	3/8	0							88
88	88	194	-3	3/8	3/8	0							89
89	89	195	-3	3/8	3/8	0							90
90	90	196	-3	3/8	3/8	0							91
91	91	197	-3	3/8	3/8	0							92
92	92	198	-3	3/8	3/8	0							93
93	93	199	-3	3/8	3/8	0							94
94	94	200	-3	3/8	3/8	0							95
95	95	201	-3	3/8	3/8	0							96
96	96	202	-3	3/8	3/8	0							97
97	97	203	-3	3/8	3/8	0							98
98	98	204	-3	3/8	3/8	0							99
99	99	205	-3	3/8	3/8	0							100
100	100	206	-3	3/8	3/8	0							101
101	101	207	-3	3/8	3/8	0							102
102	102	208	-3	3/8	3/8	0							103
103	103	209	-3	3/8	3/8	0							104
104	104	210	-3	3/8	3/8	0							105
105	105	211	-3	3/8	3/8	0							106
106	106	212	-3	3/8	3/8	0						end	47, -1
