mc	mn	playthrough	keysig	timesig	act_dur	mc_offset	volta	numbering_offset	dont_count	barline	breaks	repeats	next
27	24	48	3	2/4	1/4	1/4			1	start-repeat		start	28
28	25	49	3	2/4	1/2	0							29
29	26	50	3	2/4	1/2	0							30
30	27	51	3	2/4	1/2	0							31
31	28	52	3	2/4	1/2	0							32
32	29	53	3	2/4	1/2	0							33
33	30	54	3	2/4	1/2	0							34
34	31	55	3	2/4	1/2	0							35
35	32	56	3	2/4	1/4	0						end	27, 36
27	24	56	3	2/4	1/4	1/4			1	start-repeat		start	28
28	25	57	3	2/4	1/2	0							29
29	26	58	3	2/4	1/2	0							30
30	27	59	3	2/4	1/2	0							31
31	28	60	3	2/4	1/2	0							32
32	29	61	3	2/4	1/2	0							33
33	30	62	3	2/4	1/2	0							34
34	31	63	3	2/4	1/2	0							35
35	32	64	3	2/4	1/4	0						end	27, 36
36	32	64	3	2/4	1/4	1/4			1			start	37
37	33	65	3	2/4	1/2	0							38
38	34	66	3	2/4	1/2	0							39
39	35	67	3	2/4	1/2	0							40
40	36	68	3	2/4	1/2	0							41
41	37	69	3	2/4	1/2	0							42
42	38	70	3	2/4	1/2	0							43
43	39	71	3	2/4	1/2	0							44
44	40	72	3	2/4	1/4	0						end	36, 45
36	32	72	3	2/4	1/4	1/4			1			start	37
37	33	73	3	2/4	1/2	0							38
38	34	74	3	2/4	1/2	0							39
39	35	75	3	2/4	1/2	0							40
40	36	76	3	2/4	1/2	0							41
41	37	77	3	2/4	1/2	0							42
42	38	78	3	2/4	1/2	0							43
43	39	79	3	2/4	1/2	0							44
44	40	80	3	2/4	1/4	0						end	36, 45
45	40	80	3	2/4	1/4	1/4			1			start	46
46	41	81	3	2/4	1/2	0							47
47	42	82	3	2/4	1/2	0							48
48	43	83	3	2/4	1/2	0							49
49	44	84	3	2/4	1/2	0							50
50	45	85	3	2/4	1/2	0							51
51	46	86	3	2/4	1/2	0							52
52	47	87	3	2/4	1/2	0							53
53	48	88	3	2/4	1/2	0							54
54	49	89	3	2/4	1/2	0							55
55	50	90	3	2/4	1/2	0							56
56	51	91	3	2/4	1/2	0							57
57	52	92	3	2/4	1/2	0							58
58	53	93	3	2/4	1/2	0							59
59	54	94	3	2/4	1/2	0							60
60	55	95	3	2/4	1/2	0							61
61	56	96	3	2/4	1/4	0						end	45, 62
45	40	96	3	2/4	1/4	1/4			1			start	46
46	41	97	3	2/4	1/2	0							47
47	42	98	3	2/4	1/2	0							48
48	43	99	3	2/4	1/2	0							49
49	44	100	3	2/4	1/2	0							50
50	45	101	3	2/4	1/2	0							51
51	46	102	3	2/4	1/2	0							52
52	47	103	3	2/4	1/2	0							53
53	48	104	3	2/4	1/2	0							54
54	49	105	3	2/4	1/2	0							55
55	50	106	3	2/4	1/2	0							56
56	51	107	3	2/4	1/2	0							57
57	52	108	3	2/4	1/2	0							58
58	53	109	3	2/4	1/2	0							59
59	54	110	3	2/4	1/2	0							60
60	55	111	3	2/4	1/2	0							61
61	56	112	3	2/4	1/4	0						end	45, 62
62	56	112	3	2/4	1/4	1/4			1			start	63
63	57	113	3	2/4	1/2	0							64
64	58	114	3	2/4	1/2	0							65
65	59	115	3	2/4	1/2	0							66
66	60	116	3	2/4	1/2	0							67
67	61	117	3	2/4	1/2	0							68
68	62	118	3	2/4	1/2	0							69
69	63	119	3	2/4	1/2	0							70
70	64	120	3	2/4	1/4	0						end	62, 71
62	56	120	3	2/4	1/4	1/4			1			start	63
63	57	121	3	2/4	1/2	0							64
64	58	122	3	2/4	1/2	0							65
65	59	123	3	2/4	1/2	0							66
66	60	124	3	2/4	1/2	0							67
67	61	125	3	2/4	1/2	0							68
68	62	126	3	2/4	1/2	0							69
69	63	127	3	2/4	1/2	0							70
70	64	128	3	2/4	1/4	0						end	62, 71
71	64	128	0	2/4	1/4	1/4			1			start	72
72	65	129	0	2/4	1/2	0							73
73	66	130	0	2/4	1/2	0							74
74	67	131	0	2/4	1/2	0							75
75	68	132	0	2/4	1/2	0							76
76	69	133	0	2/4	1/2	0							77
77	70	134	0	2/4	1/2	0							78
78	71	135	0	2/4	1/2	0							79
79	72	136	0	2/4	1/4	0						end	71, 80
71	64	136	0	2/4	1/4	1/4			1			start	72
72	65	137	0	2/4	1/2	0							73
73	66	138	0	2/4	1/2	0							74
74	67	139	0	2/4	1/2	0							75
75	68	140	0	2/4	1/2	0							76
76	69	141	0	2/4	1/2	0							77
77	70	142	0	2/4	1/2	0							78
78	71	143	0	2/4	1/2	0							79
79	72	144	0	2/4	1/4	0						end	71, 80
80	72	144	0	2/4	1/4	1/4			1	start-repeat		start	81
81	73	145	0	2/4	1/2	0							82
82	74	146	0	2/4	1/2	0							83
83	75	147	0	2/4	1/2	0							84
84	76	148	0	2/4	1/2	0							85
85	77	149	0	2/4	1/2	0							86
86	78	150	0	2/4	1/2	0							87
87	79	151	0	2/4	1/2	0							88
88	80	152	0	2/4	1/2	0							89
89	81	153	0	2/4	1/2	0							90
90	82	154	0	2/4	1/2	0							91
91	83	155	0	2/4	1/2	0							92
92	84	156	0	2/4	1/2	0							93
93	85	157	0	2/4	1/2	0							94
94	86	158	0	2/4	1/2	0							95
95	87	159	0	2/4	1/2	0							96
96	88	160	0	2/4	1/4	0						end	80, 97
80	72	160	0	2/4	1/4	1/4			1	start-repeat		start	81
81	73	161	0	2/4	1/2	0							82
82	74	162	0	2/4	1/2	0							83
83	75	163	0	2/4	1/2	0							84
84	76	164	0	2/4	1/2	0							85
85	77	165	0	2/4	1/2	0							86
86	78	166	0	2/4	1/2	0							87
87	79	167	0	2/4	1/2	0							88
88	80	168	0	2/4	1/2	0							89
89	81	169	0	2/4	1/2	0							90
90	82	170	0	2/4	1/2	0							91
91	83	171	0	2/4	1/2	0							92
92	84	172	0	2/4	1/2	0							93
93	85	173	0	2/4	1/2	0							94
94	86	174	0	2/4	1/2	0							95
95	87	175	0	2/4	1/2	0							96
96	88	176	0	2/4	1/4	0						end	80, 97
97	88	176	3	2/4	1/4	1/4			1			start	98
98	89	177	3	2/4	1/2	0							99
99	90	178	3	2/4	1/2	0							100
100	91	179	3	2/4	1/2	0							101
101	92	180	3	2/4	1/2	0							102
102	93	181	3	2/4	1/2	0							103
103	94	182	3	2/4	1/2	0							104
104	95	183	3	2/4	1/2	0							105, 106
105	96	184	3	2/4	1/4	0	1					end	97
97	88	184	3	2/4	1/4	1/4			1			start	98
98	89	185	3	2/4	1/2	0							99
99	90	186	3	2/4	1/2	0							100
100	91	187	3	2/4	1/2	0							101
101	92	188	3	2/4	1/2	0							102
102	93	189	3	2/4	1/2	0							103
103	94	190	3	2/4	1/2	0							104
104	95	191	3	2/4	1/2	0							105, 106
106	96	191	3	2/4	1/2	0	2		1	double			107
107	97	192	3	2/4	1/2	0							108
108	98	193	3	2/4	1/2	0							109
109	99	194	3	2/4	1/2	0							110
110	100	195	3	2/4	1/2	0							111
111	101	196	3	2/4	1/2	0							112
112	102	197	3	2/4	1/2	0							113
113	103	198	3	2/4	1/2	0							114
114	104	199	3	2/4	1/2	0							115
115	105	200	3	2/4	1/2	0							116
116	106	201	3	2/4	1/2	0							117
117	107	202	3	2/4	1/2	0							118
118	108	203	3	2/4	1/2	0							119
119	109	204	3	2/4	1/2	0							120
120	110	205	3	2/4	1/2	0							121
121	111	206	3	2/4	1/2	0							122
122	112	207	3	2/4	1/2	0							123
123	113	208	3	2/4	1/2	0							124
124	114	209	3	2/4	1/2	0							125
125	115	210	3	2/4	1/2	0							126
126	116	211	3	2/4	1/2	0							127
127	117	212	3	2/4	1/2	0							128
128	118	213	3	2/4	1/2	0							129
129	119	214	3	2/4	1/2	0							130
130	120	215	3	2/4	1/2	0							131
131	121	216	3	2/4	1/2	0							132
132	122	217	3	2/4	1/2	0							133
133	123	218	3	2/4	1/2	0							134
134	124	219	3	2/4	1/2	0							135
135	125	220	3	2/4	1/2	0							136
136	126	221	3	2/4	1/2	0							137
137	127	222	3	2/4	1/2	0				end		lastMeasure	-1
